 v-sweep         v(vout)         v(v1)           v(v2)          
 1.02000000e+00  1.79045965e+00  1.02000000e+00  6.00000000e-01 
 1.02100000e+00  1.79045966e+00  1.02100000e+00  6.00000000e-01 
 1.02200000e+00  1.79045967e+00  1.02200000e+00  6.00000000e-01 
 1.02300000e+00  1.79045968e+00  1.02300000e+00  6.00000000e-01 
 1.02400000e+00  1.79045969e+00  1.02400000e+00  6.00000000e-01 
 1.02500000e+00  1.79045970e+00  1.02500000e+00  6.00000000e-01 
 1.02600000e+00  1.79045971e+00  1.02600000e+00  6.00000000e-01 
 1.02700000e+00  1.79045973e+00  1.02700000e+00  6.00000000e-01 
 1.02800000e+00  1.79045973e+00  1.02800000e+00  6.00000000e-01 
 1.02900000e+00  1.79045975e+00  1.02900000e+00  6.00000000e-01 
 1.03000000e+00  1.79045976e+00  1.03000000e+00  6.00000000e-01 
 1.03100000e+00  1.79045977e+00  1.03100000e+00  6.00000000e-01 
 1.03200000e+00  1.79045978e+00  1.03200000e+00  6.00000000e-01 
 1.03300000e+00  1.79045979e+00  1.03300000e+00  6.00000000e-01 
 1.03400000e+00  1.79045979e+00  1.03400000e+00  6.00000000e-01 
 1.03500000e+00  1.79045981e+00  1.03500000e+00  6.00000000e-01 
 1.03600000e+00  1.79045982e+00  1.03600000e+00  6.00000000e-01 
 1.03700000e+00  1.79045983e+00  1.03700000e+00  6.00000000e-01 
 1.03800000e+00  1.79045984e+00  1.03800000e+00  6.00000000e-01 
 1.03900000e+00  1.79045985e+00  1.03900000e+00  6.00000000e-01 
 1.04000000e+00  1.79045986e+00  1.04000000e+00  6.00000000e-01 
 1.04100000e+00  1.79045987e+00  1.04100000e+00  6.00000000e-01 
 1.04200000e+00  1.79045988e+00  1.04200000e+00  6.00000000e-01 
 1.04300000e+00  1.79045989e+00  1.04300000e+00  6.00000000e-01 
 1.04400000e+00  1.79045990e+00  1.04400000e+00  6.00000000e-01 
 1.04500000e+00  1.79045991e+00  1.04500000e+00  6.00000000e-01 
 1.04600000e+00  1.79045991e+00  1.04600000e+00  6.00000000e-01 
 1.04700000e+00  1.79045992e+00  1.04700000e+00  6.00000000e-01 
 1.04800000e+00  1.79045993e+00  1.04800000e+00  6.00000000e-01 
 1.04900000e+00  1.79045994e+00  1.04900000e+00  6.00000000e-01 
 1.05000000e+00  1.79045995e+00  1.05000000e+00  6.00000000e-01 
 1.05100000e+00  1.79045996e+00  1.05100000e+00  6.00000000e-01 
 1.05200000e+00  1.79045997e+00  1.05200000e+00  6.00000000e-01 
 1.05300000e+00  1.79045998e+00  1.05300000e+00  6.00000000e-01 
 1.05400000e+00  1.79045999e+00  1.05400000e+00  6.00000000e-01 
 1.05500000e+00  1.79046000e+00  1.05500000e+00  6.00000000e-01 
 1.05600000e+00  1.79046001e+00  1.05600000e+00  6.00000000e-01 
 1.05700000e+00  1.79046001e+00  1.05700000e+00  6.00000000e-01 
 1.05800000e+00  1.79046002e+00  1.05800000e+00  6.00000000e-01 
 1.05900000e+00  1.79046003e+00  1.05900000e+00  6.00000000e-01 
 1.06000000e+00  1.79046004e+00  1.06000000e+00  6.00000000e-01 
 1.06100000e+00  1.79046005e+00  1.06100000e+00  6.00000000e-01 
 1.06200000e+00  1.79046005e+00  1.06200000e+00  6.00000000e-01 
 1.06300000e+00  1.79046006e+00  1.06300000e+00  6.00000000e-01 
 1.06400000e+00  1.79046007e+00  1.06400000e+00  6.00000000e-01 
 1.06500000e+00  1.79046008e+00  1.06500000e+00  6.00000000e-01 
 1.06600000e+00  1.79046009e+00  1.06600000e+00  6.00000000e-01 
 1.06700000e+00  1.79046009e+00  1.06700000e+00  6.00000000e-01 
 1.06800000e+00  1.79046010e+00  1.06800000e+00  6.00000000e-01 
 1.06900000e+00  1.79046011e+00  1.06900000e+00  6.00000000e-01 
 1.07000000e+00  1.79046012e+00  1.07000000e+00  6.00000000e-01 
 1.07100000e+00  1.79046013e+00  1.07100000e+00  6.00000000e-01 
 1.07200000e+00  1.79046013e+00  1.07200000e+00  6.00000000e-01 
 1.07300000e+00  1.79046014e+00  1.07300000e+00  6.00000000e-01 
 1.07400000e+00  1.79046015e+00  1.07400000e+00  6.00000000e-01 
 1.07500000e+00  1.79046016e+00  1.07500000e+00  6.00000000e-01 
 1.07600000e+00  1.79046017e+00  1.07600000e+00  6.00000000e-01 
 1.07700000e+00  1.79046017e+00  1.07700000e+00  6.00000000e-01 
 1.07800000e+00  1.79046018e+00  1.07800000e+00  6.00000000e-01 
 1.07900000e+00  1.79046019e+00  1.07900000e+00  6.00000000e-01 
 1.08000000e+00  1.79046019e+00  1.08000000e+00  6.00000000e-01 
 1.08100000e+00  1.79046020e+00  1.08100000e+00  6.00000000e-01 
 1.08200000e+00  1.79046021e+00  1.08200000e+00  6.00000000e-01 
 1.08300000e+00  1.79046022e+00  1.08300000e+00  6.00000000e-01 
 1.08400000e+00  1.79046023e+00  1.08400000e+00  6.00000000e-01 
 1.08500000e+00  1.79046023e+00  1.08500000e+00  6.00000000e-01 
 1.08600000e+00  1.79046024e+00  1.08600000e+00  6.00000000e-01 
 1.08700000e+00  1.79046024e+00  1.08700000e+00  6.00000000e-01 
 1.08800000e+00  1.79046025e+00  1.08800000e+00  6.00000000e-01 
 1.08900000e+00  1.79046026e+00  1.08900000e+00  6.00000000e-01 
 1.09000000e+00  1.79046027e+00  1.09000000e+00  6.00000000e-01 
 1.09100000e+00  1.79046027e+00  1.09100000e+00  6.00000000e-01 
 1.09200000e+00  1.79046028e+00  1.09200000e+00  6.00000000e-01 
 1.09300000e+00  1.79046029e+00  1.09300000e+00  6.00000000e-01 
 1.09400000e+00  1.79046029e+00  1.09400000e+00  6.00000000e-01 
 1.09500000e+00  1.79046030e+00  1.09500000e+00  6.00000000e-01 
 1.09600000e+00  1.79046031e+00  1.09600000e+00  6.00000000e-01 
 1.09700000e+00  1.79046031e+00  1.09700000e+00  6.00000000e-01 
 1.09800000e+00  1.79046032e+00  1.09800000e+00  6.00000000e-01 
 1.09900000e+00  1.79046033e+00  1.09900000e+00  6.00000000e-01 
 1.10000000e+00  1.79046033e+00  1.10000000e+00  6.00000000e-01 
 1.10100000e+00  1.79046034e+00  1.10100000e+00  6.00000000e-01 
 1.10200000e+00  1.79046034e+00  1.10200000e+00  6.00000000e-01 
 1.10300000e+00  1.79046035e+00  1.10300000e+00  6.00000000e-01 
 1.10400000e+00  1.79046035e+00  1.10400000e+00  6.00000000e-01 
 1.10500000e+00  1.79046036e+00  1.10500000e+00  6.00000000e-01 
 1.10600000e+00  1.79046037e+00  1.10600000e+00  6.00000000e-01 
 1.10700000e+00  1.79046037e+00  1.10700000e+00  6.00000000e-01 
 1.10800000e+00  1.79046038e+00  1.10800000e+00  6.00000000e-01 
 1.10900000e+00  1.79046039e+00  1.10900000e+00  6.00000000e-01 
 1.11000000e+00  1.79046039e+00  1.11000000e+00  6.00000000e-01 
 1.11100000e+00  1.79046040e+00  1.11100000e+00  6.00000000e-01 
 1.11200000e+00  1.79046040e+00  1.11200000e+00  6.00000000e-01 
 1.11300000e+00  1.79046041e+00  1.11300000e+00  6.00000000e-01 
 1.11400000e+00  1.79046042e+00  1.11400000e+00  6.00000000e-01 
 1.11500000e+00  1.79046042e+00  1.11500000e+00  6.00000000e-01 
 1.11600000e+00  1.79046043e+00  1.11600000e+00  6.00000000e-01 
 1.11700000e+00  1.79046043e+00  1.11700000e+00  6.00000000e-01 
 1.11800000e+00  1.79046044e+00  1.11800000e+00  6.00000000e-01 
 1.11900000e+00  1.79046045e+00  1.11900000e+00  6.00000000e-01 
 1.12000000e+00  1.79046045e+00  1.12000000e+00  6.00000000e-01 
 1.12100000e+00  1.79046046e+00  1.12100000e+00  6.00000000e-01 
 1.12200000e+00  1.79046047e+00  1.12200000e+00  6.00000000e-01 
 1.12300000e+00  1.79046047e+00  1.12300000e+00  6.00000000e-01 
 1.12400000e+00  1.79046047e+00  1.12400000e+00  6.00000000e-01 
 1.12500000e+00  1.79046048e+00  1.12500000e+00  6.00000000e-01 
 1.12600000e+00  1.79046049e+00  1.12600000e+00  6.00000000e-01 
 1.12700000e+00  1.79046049e+00  1.12700000e+00  6.00000000e-01 
 1.12800000e+00  1.79046050e+00  1.12800000e+00  6.00000000e-01 
 1.12900000e+00  1.79046050e+00  1.12900000e+00  6.00000000e-01 
 1.13000000e+00  1.79046051e+00  1.13000000e+00  6.00000000e-01 
 1.13100000e+00  1.79046051e+00  1.13100000e+00  6.00000000e-01 
 1.13200000e+00  1.79046052e+00  1.13200000e+00  6.00000000e-01 
 1.13300000e+00  1.79046052e+00  1.13300000e+00  6.00000000e-01 
 1.13400000e+00  1.79046053e+00  1.13400000e+00  6.00000000e-01 
 1.13500000e+00  1.79046053e+00  1.13500000e+00  6.00000000e-01 
 1.13600000e+00  1.79046054e+00  1.13600000e+00  6.00000000e-01 
 1.13700000e+00  1.79046054e+00  1.13700000e+00  6.00000000e-01 
 1.13800000e+00  1.79046055e+00  1.13800000e+00  6.00000000e-01 
 1.13900000e+00  1.79046055e+00  1.13900000e+00  6.00000000e-01 
 1.14000000e+00  1.79046056e+00  1.14000000e+00  6.00000000e-01 
 1.14100000e+00  1.79046056e+00  1.14100000e+00  6.00000000e-01 
 1.14200000e+00  1.79046057e+00  1.14200000e+00  6.00000000e-01 
 1.14300000e+00  1.79046057e+00  1.14300000e+00  6.00000000e-01 
 1.14400000e+00  1.79046058e+00  1.14400000e+00  6.00000000e-01 
 1.14500000e+00  1.79046059e+00  1.14500000e+00  6.00000000e-01 
 1.14600000e+00  1.79046059e+00  1.14600000e+00  6.00000000e-01 
 1.14700000e+00  1.79046059e+00  1.14700000e+00  6.00000000e-01 
 1.14800000e+00  1.79046060e+00  1.14800000e+00  6.00000000e-01 
 1.14900000e+00  1.79046060e+00  1.14900000e+00  6.00000000e-01 
 1.15000000e+00  1.79046061e+00  1.15000000e+00  6.00000000e-01 
 1.15100000e+00  1.79046061e+00  1.15100000e+00  6.00000000e-01 
 1.15200000e+00  1.79046062e+00  1.15200000e+00  6.00000000e-01 
 1.15300000e+00  1.79046062e+00  1.15300000e+00  6.00000000e-01 
 1.15400000e+00  1.79046063e+00  1.15400000e+00  6.00000000e-01 
 1.15500000e+00  1.79046063e+00  1.15500000e+00  6.00000000e-01 
 1.15600000e+00  1.79046064e+00  1.15600000e+00  6.00000000e-01 
 1.15700000e+00  1.79046064e+00  1.15700000e+00  6.00000000e-01 
 1.15800000e+00  1.79046065e+00  1.15800000e+00  6.00000000e-01 
 1.15900000e+00  1.79046065e+00  1.15900000e+00  6.00000000e-01 
 1.16000000e+00  1.79046066e+00  1.16000000e+00  6.00000000e-01 
 1.16100000e+00  1.79046066e+00  1.16100000e+00  6.00000000e-01 
 1.16200000e+00  1.79046066e+00  1.16200000e+00  6.00000000e-01 
 1.16300000e+00  1.79046067e+00  1.16300000e+00  6.00000000e-01 
 1.16400000e+00  1.79046067e+00  1.16400000e+00  6.00000000e-01 
 1.16500000e+00  1.79046068e+00  1.16500000e+00  6.00000000e-01 
 1.16600000e+00  1.79046068e+00  1.16600000e+00  6.00000000e-01 
 1.16700000e+00  1.79046069e+00  1.16700000e+00  6.00000000e-01 
 1.16800000e+00  1.79046069e+00  1.16800000e+00  6.00000000e-01 
 1.16900000e+00  1.79046070e+00  1.16900000e+00  6.00000000e-01 
 1.17000000e+00  1.79046070e+00  1.17000000e+00  6.00000000e-01 
 1.17100000e+00  1.79046070e+00  1.17100000e+00  6.00000000e-01 
 1.17200000e+00  1.79046071e+00  1.17200000e+00  6.00000000e-01 
 1.17300000e+00  1.79046071e+00  1.17300000e+00  6.00000000e-01 
 1.17400000e+00  1.79046072e+00  1.17400000e+00  6.00000000e-01 
 1.17500000e+00  1.79046072e+00  1.17500000e+00  6.00000000e-01 
 1.17600000e+00  1.79046072e+00  1.17600000e+00  6.00000000e-01 
 1.17700000e+00  1.79046073e+00  1.17700000e+00  6.00000000e-01 
 1.17800000e+00  1.79046073e+00  1.17800000e+00  6.00000000e-01 
 1.17900000e+00  1.79046074e+00  1.17900000e+00  6.00000000e-01 
 1.18000000e+00  1.79046074e+00  1.18000000e+00  6.00000000e-01 
 1.18100000e+00  1.79046075e+00  1.18100000e+00  6.00000000e-01 
 1.18200000e+00  1.79046075e+00  1.18200000e+00  6.00000000e-01 
 1.18300000e+00  1.79046075e+00  1.18300000e+00  6.00000000e-01 
 1.18400000e+00  1.79046076e+00  1.18400000e+00  6.00000000e-01 
 1.18500000e+00  1.79046076e+00  1.18500000e+00  6.00000000e-01 
 1.18600000e+00  1.79046077e+00  1.18600000e+00  6.00000000e-01 
 1.18700000e+00  1.79046077e+00  1.18700000e+00  6.00000000e-01 
 1.18800000e+00  1.79046077e+00  1.18800000e+00  6.00000000e-01 
 1.18900000e+00  1.79046078e+00  1.18900000e+00  6.00000000e-01 
 1.19000000e+00  1.79046078e+00  1.19000000e+00  6.00000000e-01 
 1.19100000e+00  1.79046079e+00  1.19100000e+00  6.00000000e-01 
 1.19200000e+00  1.79046079e+00  1.19200000e+00  6.00000000e-01 
 1.19300000e+00  1.79046079e+00  1.19300000e+00  6.00000000e-01 
 1.19400000e+00  1.79046080e+00  1.19400000e+00  6.00000000e-01 
 1.19500000e+00  1.79046080e+00  1.19500000e+00  6.00000000e-01 
 1.19600000e+00  1.79046080e+00  1.19600000e+00  6.00000000e-01 
 1.19700000e+00  1.79046081e+00  1.19700000e+00  6.00000000e-01 
 1.19800000e+00  1.79046081e+00  1.19800000e+00  6.00000000e-01 
 1.19900000e+00  1.79046081e+00  1.19900000e+00  6.00000000e-01 
 1.20000000e+00  1.79046082e+00  1.20000000e+00  6.00000000e-01 
 1.20100000e+00  1.79046082e+00  1.20100000e+00  6.00000000e-01 
 1.20200000e+00  1.79046083e+00  1.20200000e+00  6.00000000e-01 
 1.20300000e+00  1.79046083e+00  1.20300000e+00  6.00000000e-01 
 1.20400000e+00  1.79046083e+00  1.20400000e+00  6.00000000e-01 
 1.20500000e+00  1.79046084e+00  1.20500000e+00  6.00000000e-01 
 1.20600000e+00  1.79046084e+00  1.20600000e+00  6.00000000e-01 
 1.20700000e+00  1.79046084e+00  1.20700000e+00  6.00000000e-01 
 1.20800000e+00  1.79046085e+00  1.20800000e+00  6.00000000e-01 
 1.20900000e+00  1.79046085e+00  1.20900000e+00  6.00000000e-01 
 1.21000000e+00  1.79046085e+00  1.21000000e+00  6.00000000e-01 
 1.21100000e+00  1.79046086e+00  1.21100000e+00  6.00000000e-01 
 1.21200000e+00  1.79046086e+00  1.21200000e+00  6.00000000e-01 
 1.21300000e+00  1.79046087e+00  1.21300000e+00  6.00000000e-01 
 1.21400000e+00  1.79046087e+00  1.21400000e+00  6.00000000e-01 
 1.21500000e+00  1.79046087e+00  1.21500000e+00  6.00000000e-01 
 1.21600000e+00  1.79046088e+00  1.21600000e+00  6.00000000e-01 
 1.21700000e+00  1.79046088e+00  1.21700000e+00  6.00000000e-01 
 1.21800000e+00  1.79046088e+00  1.21800000e+00  6.00000000e-01 
 1.21900000e+00  1.79046089e+00  1.21900000e+00  6.00000000e-01 
 1.22000000e+00  1.79046089e+00  1.22000000e+00  6.00000000e-01 
 1.22100000e+00  1.79046089e+00  1.22100000e+00  6.00000000e-01 
 1.22200000e+00  1.79046090e+00  1.22200000e+00  6.00000000e-01 
 1.22300000e+00  1.79046090e+00  1.22300000e+00  6.00000000e-01 
 1.22400000e+00  1.79046090e+00  1.22400000e+00  6.00000000e-01 
 1.22500000e+00  1.79046091e+00  1.22500000e+00  6.00000000e-01 
 1.22600000e+00  1.79046091e+00  1.22600000e+00  6.00000000e-01 
 1.22700000e+00  1.79046091e+00  1.22700000e+00  6.00000000e-01 
 1.22800000e+00  1.79046092e+00  1.22800000e+00  6.00000000e-01 
 1.22900000e+00  1.79046092e+00  1.22900000e+00  6.00000000e-01 
 1.23000000e+00  1.79046092e+00  1.23000000e+00  6.00000000e-01 
 1.23100000e+00  1.79046092e+00  1.23100000e+00  6.00000000e-01 
 1.23200000e+00  1.79046093e+00  1.23200000e+00  6.00000000e-01 
 1.23300000e+00  1.79046093e+00  1.23300000e+00  6.00000000e-01 
 1.23400000e+00  1.79046094e+00  1.23400000e+00  6.00000000e-01 
 1.23500000e+00  1.79046094e+00  1.23500000e+00  6.00000000e-01 
 1.23600000e+00  1.79046094e+00  1.23600000e+00  6.00000000e-01 
 1.23700000e+00  1.79046095e+00  1.23700000e+00  6.00000000e-01 
 1.23800000e+00  1.79046095e+00  1.23800000e+00  6.00000000e-01 
 1.23900000e+00  1.79046095e+00  1.23900000e+00  6.00000000e-01 
 1.24000000e+00  1.79046095e+00  1.24000000e+00  6.00000000e-01 
 1.24100000e+00  1.79046096e+00  1.24100000e+00  6.00000000e-01 
 1.24200000e+00  1.79046096e+00  1.24200000e+00  6.00000000e-01 
 1.24300000e+00  1.79046096e+00  1.24300000e+00  6.00000000e-01 
 1.24400000e+00  1.79046097e+00  1.24400000e+00  6.00000000e-01 
 1.24500000e+00  1.79046097e+00  1.24500000e+00  6.00000000e-01 
 1.24600000e+00  1.79046097e+00  1.24600000e+00  6.00000000e-01 
 1.24700000e+00  1.79046098e+00  1.24700000e+00  6.00000000e-01 
 1.24800000e+00  1.79046098e+00  1.24800000e+00  6.00000000e-01 
 1.24900000e+00  1.79046098e+00  1.24900000e+00  6.00000000e-01 
 1.25000000e+00  1.79046098e+00  1.25000000e+00  6.00000000e-01 
 1.25100000e+00  1.79046099e+00  1.25100000e+00  6.00000000e-01 
 1.25200000e+00  1.79046099e+00  1.25200000e+00  6.00000000e-01 
 1.25300000e+00  1.79046099e+00  1.25300000e+00  6.00000000e-01 
 1.25400000e+00  1.79046100e+00  1.25400000e+00  6.00000000e-01 
 1.25500000e+00  1.79046100e+00  1.25500000e+00  6.00000000e-01 
 1.25600000e+00  1.79046100e+00  1.25600000e+00  6.00000000e-01 
 1.25700000e+00  1.79046101e+00  1.25700000e+00  6.00000000e-01 
 1.25800000e+00  1.79046101e+00  1.25800000e+00  6.00000000e-01 
 1.25900000e+00  1.79046101e+00  1.25900000e+00  6.00000000e-01 
 1.26000000e+00  1.79046101e+00  1.26000000e+00  6.00000000e-01 
 1.26100000e+00  1.79046102e+00  1.26100000e+00  6.00000000e-01 
 1.26200000e+00  1.79046102e+00  1.26200000e+00  6.00000000e-01 
 1.26300000e+00  1.79046102e+00  1.26300000e+00  6.00000000e-01 
 1.26400000e+00  1.79046102e+00  1.26400000e+00  6.00000000e-01 
 1.26500000e+00  1.79046103e+00  1.26500000e+00  6.00000000e-01 
 1.26600000e+00  1.79046103e+00  1.26600000e+00  6.00000000e-01 
 1.26700000e+00  1.79046103e+00  1.26700000e+00  6.00000000e-01 
 1.26800000e+00  1.79046104e+00  1.26800000e+00  6.00000000e-01 
 1.26900000e+00  1.79046104e+00  1.26900000e+00  6.00000000e-01 
 1.27000000e+00  1.79046104e+00  1.27000000e+00  6.00000000e-01 
 1.27100000e+00  1.79046105e+00  1.27100000e+00  6.00000000e-01 
 1.27200000e+00  1.79046105e+00  1.27200000e+00  6.00000000e-01 
 1.27300000e+00  1.79046105e+00  1.27300000e+00  6.00000000e-01 
 1.27400000e+00  1.79046105e+00  1.27400000e+00  6.00000000e-01 
 1.27500000e+00  1.79046105e+00  1.27500000e+00  6.00000000e-01 
 1.27600000e+00  1.79046105e+00  1.27600000e+00  6.00000000e-01 
 1.27700000e+00  1.79046106e+00  1.27700000e+00  6.00000000e-01 
 1.27800000e+00  1.79046106e+00  1.27800000e+00  6.00000000e-01 
 1.27900000e+00  1.79046107e+00  1.27900000e+00  6.00000000e-01 
 1.28000000e+00  1.79046107e+00  1.28000000e+00  6.00000000e-01 
 1.28100000e+00  1.79046107e+00  1.28100000e+00  6.00000000e-01 
 1.28200000e+00  1.79046107e+00  1.28200000e+00  6.00000000e-01 
 1.28300000e+00  1.79046108e+00  1.28300000e+00  6.00000000e-01 
 1.28400000e+00  1.79046108e+00  1.28400000e+00  6.00000000e-01 
 1.28500000e+00  1.79046108e+00  1.28500000e+00  6.00000000e-01 
 1.28600000e+00  1.79046108e+00  1.28600000e+00  6.00000000e-01 
 1.28700000e+00  1.79046109e+00  1.28700000e+00  6.00000000e-01 
 1.28800000e+00  1.79046109e+00  1.28800000e+00  6.00000000e-01 
 1.28900000e+00  1.79046109e+00  1.28900000e+00  6.00000000e-01 
 1.29000000e+00  1.79046109e+00  1.29000000e+00  6.00000000e-01 
 1.29100000e+00  1.79046110e+00  1.29100000e+00  6.00000000e-01 
 1.29200000e+00  1.79046110e+00  1.29200000e+00  6.00000000e-01 
 1.29300000e+00  1.79046110e+00  1.29300000e+00  6.00000000e-01 
 1.29400000e+00  1.79046110e+00  1.29400000e+00  6.00000000e-01 
 1.29500000e+00  1.79046111e+00  1.29500000e+00  6.00000000e-01 
 1.29600000e+00  1.79046111e+00  1.29600000e+00  6.00000000e-01 
 1.29700000e+00  1.79046111e+00  1.29700000e+00  6.00000000e-01 
 1.29800000e+00  1.79046111e+00  1.29800000e+00  6.00000000e-01 
 1.29900000e+00  1.79046112e+00  1.29900000e+00  6.00000000e-01 
 1.30000000e+00  1.79046112e+00  1.30000000e+00  6.00000000e-01 
 1.30100000e+00  1.79046112e+00  1.30100000e+00  6.00000000e-01 
 1.30200000e+00  1.79046112e+00  1.30200000e+00  6.00000000e-01 
 1.30300000e+00  1.79046113e+00  1.30300000e+00  6.00000000e-01 
 1.30400000e+00  1.79046113e+00  1.30400000e+00  6.00000000e-01 
 1.30500000e+00  1.79046113e+00  1.30500000e+00  6.00000000e-01 
 1.30600000e+00  1.79046113e+00  1.30600000e+00  6.00000000e-01 
 1.30700000e+00  1.79046113e+00  1.30700000e+00  6.00000000e-01 
 1.30800000e+00  1.79046114e+00  1.30800000e+00  6.00000000e-01 
 1.30900000e+00  1.79046114e+00  1.30900000e+00  6.00000000e-01 
 1.31000000e+00  1.79046114e+00  1.31000000e+00  6.00000000e-01 
 1.31100000e+00  1.79046114e+00  1.31100000e+00  6.00000000e-01 
 1.31200000e+00  1.79046115e+00  1.31200000e+00  6.00000000e-01 
 1.31300000e+00  1.79046115e+00  1.31300000e+00  6.00000000e-01 
 1.31400000e+00  1.79046115e+00  1.31400000e+00  6.00000000e-01 
 1.31500000e+00  1.79046115e+00  1.31500000e+00  6.00000000e-01 
 1.31600000e+00  1.79046116e+00  1.31600000e+00  6.00000000e-01 
 1.31700000e+00  1.79046116e+00  1.31700000e+00  6.00000000e-01 
 1.31800000e+00  1.79046116e+00  1.31800000e+00  6.00000000e-01 
 1.31900000e+00  1.79046116e+00  1.31900000e+00  6.00000000e-01 
 1.32000000e+00  1.79046116e+00  1.32000000e+00  6.00000000e-01 
 1.32100000e+00  1.79046117e+00  1.32100000e+00  6.00000000e-01 
 1.32200000e+00  1.79046117e+00  1.32200000e+00  6.00000000e-01 
 1.32300000e+00  1.79046117e+00  1.32300000e+00  6.00000000e-01 
 1.32400000e+00  1.79046117e+00  1.32400000e+00  6.00000000e-01 
 1.32500000e+00  1.79046117e+00  1.32500000e+00  6.00000000e-01 
 1.32600000e+00  1.79046118e+00  1.32600000e+00  6.00000000e-01 
 1.32700000e+00  1.79046118e+00  1.32700000e+00  6.00000000e-01 
 1.32800000e+00  1.79046118e+00  1.32800000e+00  6.00000000e-01 
 1.32900000e+00  1.79046118e+00  1.32900000e+00  6.00000000e-01 
 1.33000000e+00  1.79046119e+00  1.33000000e+00  6.00000000e-01 
 1.33100000e+00  1.79046119e+00  1.33100000e+00  6.00000000e-01 
 1.33200000e+00  1.79046119e+00  1.33200000e+00  6.00000000e-01 
 1.33300000e+00  1.79046119e+00  1.33300000e+00  6.00000000e-01 
 1.33400000e+00  1.79046119e+00  1.33400000e+00  6.00000000e-01 
 1.33500000e+00  1.79046120e+00  1.33500000e+00  6.00000000e-01 
 1.33600000e+00  1.79046120e+00  1.33600000e+00  6.00000000e-01 
 1.33700000e+00  1.79046120e+00  1.33700000e+00  6.00000000e-01 
 1.33800000e+00  1.79046120e+00  1.33800000e+00  6.00000000e-01 
 1.33900000e+00  1.79046121e+00  1.33900000e+00  6.00000000e-01 
 1.34000000e+00  1.79046121e+00  1.34000000e+00  6.00000000e-01 
 1.34100000e+00  1.79046121e+00  1.34100000e+00  6.00000000e-01 
 1.34200000e+00  1.79046121e+00  1.34200000e+00  6.00000000e-01 
 1.34300000e+00  1.79046121e+00  1.34300000e+00  6.00000000e-01 
 1.34400000e+00  1.79046121e+00  1.34400000e+00  6.00000000e-01 
 1.34500000e+00  1.79046122e+00  1.34500000e+00  6.00000000e-01 
 1.34600000e+00  1.79046122e+00  1.34600000e+00  6.00000000e-01 
 1.34700000e+00  1.79046122e+00  1.34700000e+00  6.00000000e-01 
 1.34800000e+00  1.79046122e+00  1.34800000e+00  6.00000000e-01 
 1.34900000e+00  1.79046123e+00  1.34900000e+00  6.00000000e-01 
 1.35000000e+00  1.79046123e+00  1.35000000e+00  6.00000000e-01 
 1.35100000e+00  1.79046123e+00  1.35100000e+00  6.00000000e-01 
 1.35200000e+00  1.79046123e+00  1.35200000e+00  6.00000000e-01 
 1.35300000e+00  1.79046123e+00  1.35300000e+00  6.00000000e-01 
 1.35400000e+00  1.79046123e+00  1.35400000e+00  6.00000000e-01 
 1.35500000e+00  1.79046124e+00  1.35500000e+00  6.00000000e-01 
 1.35600000e+00  1.79046124e+00  1.35600000e+00  6.00000000e-01 
 1.35700000e+00  1.79046124e+00  1.35700000e+00  6.00000000e-01 
 1.35800000e+00  1.79046124e+00  1.35800000e+00  6.00000000e-01 
 1.35900000e+00  1.79046124e+00  1.35900000e+00  6.00000000e-01 
 1.36000000e+00  1.79046125e+00  1.36000000e+00  6.00000000e-01 
 1.36100000e+00  1.79046125e+00  1.36100000e+00  6.00000000e-01 
 1.36200000e+00  1.79046125e+00  1.36200000e+00  6.00000000e-01 
 1.36300000e+00  1.79046125e+00  1.36300000e+00  6.00000000e-01 
 1.36400000e+00  1.79046125e+00  1.36400000e+00  6.00000000e-01 
 1.36500000e+00  1.79046126e+00  1.36500000e+00  6.00000000e-01 
 1.36600000e+00  1.79046126e+00  1.36600000e+00  6.00000000e-01 
 1.36700000e+00  1.79046126e+00  1.36700000e+00  6.00000000e-01 
 1.36800000e+00  1.79046126e+00  1.36800000e+00  6.00000000e-01 
 1.36900000e+00  1.79046126e+00  1.36900000e+00  6.00000000e-01 
 1.37000000e+00  1.79046126e+00  1.37000000e+00  6.00000000e-01 
 1.37100000e+00  1.79046127e+00  1.37100000e+00  6.00000000e-01 
 1.37200000e+00  1.79046127e+00  1.37200000e+00  6.00000000e-01 
 1.37300000e+00  1.79046127e+00  1.37300000e+00  6.00000000e-01 
 1.37400000e+00  1.79046127e+00  1.37400000e+00  6.00000000e-01 
 1.37500000e+00  1.79046127e+00  1.37500000e+00  6.00000000e-01 
 1.37600000e+00  1.79046128e+00  1.37600000e+00  6.00000000e-01 
 1.37700000e+00  1.79046128e+00  1.37700000e+00  6.00000000e-01 
 1.37800000e+00  1.79046128e+00  1.37800000e+00  6.00000000e-01 
 1.37900000e+00  1.79046128e+00  1.37900000e+00  6.00000000e-01 
 1.38000000e+00  1.79046128e+00  1.38000000e+00  6.00000000e-01 
 1.38100000e+00  1.79046129e+00  1.38100000e+00  6.00000000e-01 
 1.38200000e+00  1.79046129e+00  1.38200000e+00  6.00000000e-01 
 1.38300000e+00  1.79046129e+00  1.38300000e+00  6.00000000e-01 
 1.38400000e+00  1.79046129e+00  1.38400000e+00  6.00000000e-01 
 1.38500000e+00  1.79046129e+00  1.38500000e+00  6.00000000e-01 
 1.38600000e+00  1.79046129e+00  1.38600000e+00  6.00000000e-01 
